master id,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note,"[""unit_mdl_fairy.dat""]",[],0,1,100,110,50,100,0,0,"[0,0,0]",[],[],[],6,"[[2001, 1, 4]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.4], [3, 3, 3, 0.5], [4, 0, 1, 0.4], [5, 0, 1, 0.4], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1111,잠재우기,0,1,5,"[0, 8, 0]",4,4,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 16, 4, 100, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_frost_arrow.peft"", ""eft_skill_frost_arrow.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Fairy_Attack_01.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0,"[""unit_mdl_imp.dat""]",[],0,1,100,130,60,100,0,0,"[0,1,2]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.35], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1112,화살비,0,1,5,"[0, 9, 0]",5,5,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 0.85]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 7, 1, 20, 2]]",0,0,"[0, 0, 4, 4, 2, 1, 300]","[3, 1, 0, 1, ""eft_skill_arrow_rain.peft"", ""eft_skill_arrow_rain.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Fairy_Attack_01.ogg""], [""RANGE_BOOM"", 0, ""SE_MON_Fairy_Fire_Skill_03.ogg""]]",[],0,"[""unit_mdl_imp.dat""]",[],0,1,100,130,60,100,0,0,"[0,2,2]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.35], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1113,정령의 분노,0,1,4,"[0, 0, 1]",4,3,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.9]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 2, 2, 3, 1, 1860]","[0.5, 1, 0, 0, ""eft_skill_elementalangry.peft"", ""eft_skill_elementalangry.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Fairy_Attack_01.ogg""], [""RANGE_START"", 1000, ""SE_MON_Fairy_Wind_Skill_03_01.ogg""], [""RANGE_BOOM"", 1800, ""SE_MON_Fairy_Wind_Skill_03_02.ogg""]]",[],0,"[""unit_mdl_imp.dat""]",[],0,1,100,130,60,100,0,0,"[0,3,2]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.35], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1114,신성한 방패,0,1,4,"[0, 1, 1]",2,6,3,BUFF,RC,RC,"[[4,""RC""]]",[],"[[""TN"",1],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],"[[20, 0, 0, 0]]","[[0, 17, 1, 100, 2]]",0,0,"[0, 0, 3, 3, 2, 0, 0]","[1, 1, 0,1,  ""eft_skill_cure.peft"", ""eft_skill_cure.png""]",[],[],0,[],"[[""BUFF_START"", 150, ""SE_MON_Fairy_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_imp.dat""]",[],0,1,100,130,60,100,0,0,"[0,4,2]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.35], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1115,정령의 저주,0,1,5,"[0, 2, 1]",4,4,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 7.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 18, 1,100, 3]]",0,0,"[0, 0, 4, 4, 4, 1, 1000]","[1, 1, 0, 0, ""eft_skill_curse_of_spirit.peft"", ""eft_skill_curse_of_spirit.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Fairy_Attack_01.ogg""], [""RANGE_BOOM"", 0, ""SE_MON_Fairy_Dark_Skill_03.ogg""]]",[],0,"[""unit_mdl_imp_hr_water.dat""]",[],0,1,100,105,60,100,0,0,"[0,0,3]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1201,얼음창,0,1,8,"[0, 3, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 8, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_imp_hr.dat""]",[],0,1,100,105,60,100,0,0,"[0,1,3]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1202,화염창,0,1,8,"[0, 4, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 8, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_imp_hr.dat""]",[],0,1,100,105,60,100,0,0,"[0,2,3]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1203,번개창,0,1,8,"[0, 5, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 8, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_imp_hr.dat""]",[],0,1,100,105,60,100,0,0,"[0,3,3]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1204,신성창,0,1,8,"[0, 6, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 8, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_imp_hr.dat""]",[],0,1,100,105,60,100,0,0,"[0,4,3]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.0, 0.0, -0.2, -0.3, -0.4, 10.6, 13.8, 13.7]]]",[],4.5,4.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_imp.peft"", ""unit_eft_atk_imp.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_imp.peft"", ""unit_eft_dsh_imp.png""]], [""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_imp_long.peft"", ""unit_eft_atk_imp_long.png""]]]",1,"[[1, 0, 1, 0.35], [2, 0, 1, 0.5], [3, 3, 3, 0.4], [4, 0, 1, 0.35], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1205,암흑창,0,1,8,"[0, 7, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 8, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_fixie.dat""]",[],0,0,100,125,50,100,0,0,"[0,0,4]",[],[],[],6,"[[2001, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1206,아이스볼,0,1,5,"[0, 8, 1]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.8, ""+"", 50]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 2, 1, 100, 1]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[3, 1, 0, 1, ""eft_skill_bolt.peft"", ""eft_skill_bolt_water.png""]",[],[],0,[],"[[""RANGE_START"", 250, ""SE_MON_Imp_Attack_04.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootBig.ogg""], [""DAMAGE_BOOM"", 0, ""SE_MON_Imp_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_fixie.dat""]",[],0,0,100,125,50,100,0,0,"[0,1,4]",[],[],[],6,"[[2002, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1207,심장찌르기,0,1,6,"[0, 9, 1]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.2, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 50]]",[],0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.5, 1, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_fixie.dat""]",[],0,0,100,125,50,100,0,0,"[0,2,4]",[],[],[],6,"[[2003, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1208,심장찌르기,0,1,6,"[0, 0, 2]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.2, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 50]]",[],0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.5, 1, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Wind_Skill_02.ogg""]]",[],0,"[""unit_mdl_fixie.dat""]",[],0,0,100,125,50,100,0,0,"[0,3,4]",[],[],[],6,"[[2004, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1209,라이트볼,0,1,5,"[0, 1, 2]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.8, ""+"", 50]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 100, 1]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[3, 1, 0, 1, ""eft_skill_bolt.peft"", ""eft_skill_bolt_light.png""]",[],[],0,[],"[[""RANGE_START"", 250, ""SE_MON_Imp_Attack_04.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0,"[""unit_mdl_fixie.dat""]",[],0,0,100,125,50,100,0,0,"[0,4,4]",[],[],[],6,"[[2005, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1210,심장찌르기,0,1,6,"[0, 2, 2]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.2, ""+"", 50]]","[[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 50]]",[],0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.5, 1, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,0,0]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1211,마구찌르기,0,1,5,"[0, 3, 2]",4,4,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 2, 100, 2]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""], [""MELEE_START"", 400, ""SE_MON_Imp_Attack_03.ogg""], [""MELEE_START"", 900, ""SE_MON_Imp_Attack_03.ogg""], [""MELEE_START"", 2200, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,1,0]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1212,삼연격,0,1,5,"[0, 4, 2]",4,4,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.4]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[1, 6, 2, 100, 3], [2, 3, 2, 100, 2], [3, 1, 2, 100, 1] ]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Imp_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Imp_Attack_02.ogg""], [""MELEE_START"", 100, ""SE_MON_Imp_Attack_03.ogg""], [""MELEE_START"", 400, ""SE_MON_Imp_Attack_03.ogg""], [""MELEE_START"", 900, ""SE_MON_Imp_Attack_03.ogg""]]",[],0,"[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,2,0]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
1213,허리케인 스윙,0,1,5,"[0, 5, 2]",5,3,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 4.4]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[3, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_hurricane_swing.peft"", ""eft_skill_hurricane_swing.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Imp_Attack_04.ogg""], [""RANGE_START"", 1075, ""SE_MON_Imp_Wind_Skill_03_01.ogg""], [""RANGE_START"", 2475, ""SE_MON_Imp_Wind_Skill_03_02.ogg""]]",[],0,"[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,3,0]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.4], [3, 3, 3, 0.4], [4, 0, 1, 0.3], [5, 0, 1, 0.4], [6, 3, 7, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.6], [10, 0, 1, 0.6]]"
