master id,description translated,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note
100110,Earthquake,대지진,0,0,1,"[3, 2, 4]",5,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 8.1, ""+"", 120]]",[],0,0,0,0,[],[],[],"[[0, 7, 1, 100, 3]]",0,0,"[3, 0, 0, 0, 0, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_big_earthquake.peft"", ""eft_skill_big_earthquake_dark.png""]",[],[],0,[],"[[""RANGE_START"", 600, ""SE_MON_Boss_Giant_02.ogg""]]",[],0
100115,Protection (passive),방호(패시브),0,0,1,"[3, 3, 4]",0,-1,2,ATK_1,NO,NO,"[[4,""NO""]]","[[""ATK"", ""*"", 10.8]]",[],0,0,22,0,[],[],[],[],0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_giant_passive.peft"", ""eft_skill_giant_passive.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Giant_Start_01.ogg""]]",[],0
100116,Protection (passive),방호(패시브),0,0,1,"[3, 3, 4]",0,-1,2,ATK_1,NO,NO,"[[4,""NO""]]","[[""ATK"", ""*"", 8.0]]",[],0,0,98,0,[],[],[],[],0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_giant_passive.peft"", ""eft_skill_giant_passive.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Giant_Start_01.ogg""]]",[],0
100201,Breath of Fury,격노의 숨결,0,0,1,"[3, 4, 4]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.4]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_rage.peft"", ""eft_skill_breath_of_rage_water.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_rage_fire.peft"", ""eft_skill_breath_of_rage_fire_water.png""]",[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100202,Breath of Fury,격노의 숨결,0,0,1,"[3, 5, 4]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.4]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_rage.peft"", ""eft_skill_breath_of_rage_fire.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_rage_fire.peft"", ""eft_skill_breath_of_rage_fire_fire.png""]",[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100203,Breath of Fury,격노의 숨결,0,0,1,"[3, 6, 4]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.4]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_rage.peft"", ""eft_skill_breath_of_rage_wind.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_rage_fire.peft"", ""eft_skill_breath_of_rage_fire_wind.png""]",[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100204,Breath of Fury,격노의 숨결,0,0,1,"[3, 7, 4]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.4]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_rage.peft"", ""eft_skill_breath_of_rage_light.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_rage_fire.peft"", ""eft_skill_breath_of_rage_fire_light.png""]",[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100205,Breath of Fury,격노의 숨결,0,0,1,"[3, 8, 4]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.4]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_rage.peft"", ""eft_skill_breath_of_rage_dark.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_rage_fire.peft"", ""eft_skill_breath_of_rage_fire_dark.png""]",[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100206,Blight,대재앙,0,0,1,"[3, 9, 4]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 24.0, ""+"", 720]]",[],0,0,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_catastrophe.peft"", ""eft_skill_catastrophe_water.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100207,Blight,대재앙,0,0,1,"[3, 0, 5]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 24.0, ""+"", 720]]",[],0,0,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_catastrophe.peft"", ""eft_skill_catastrophe_fire.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100208,Blight,대재앙,0,0,1,"[3, 1, 5]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 24.0, ""+"", 720]]",[],0,0,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_catastrophe.peft"", ""eft_skill_catastrophe_wind.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100209,Blight,대재앙,0,0,1,"[3, 2, 5]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 24.0, ""+"", 720]]",[],0,0,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_catastrophe.peft"", ""eft_skill_catastrophe_light.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100210,Blight,대재앙,0,0,1,"[3, 3, 5]",4,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 24.0, ""+"", 720]]",[],0,0,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 1, 300]","[1, 1, 0, 1, ""eft_skill_catastrophe.peft"", ""eft_skill_catastrophe_dark.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100215,For the wrath of (passive),용의분노(패시브),0,0,1,"[0, 7, 2]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,0,23,0,[],[],[],[],0,0,[],[],[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_Dragon_01.ogg""]]",[],0
100301,Dark Flame,암흑 불꽃,0,0,1,"[3, 8, 6]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],"[[0, 7, 1, 100, 3]]",0,0,"[0, 0, 4, 4, 2, 1, 300]","[1.3, 1, 0, 1, ""eft_skill_fire_of_darkness.peft"", ""eft_skill_fire_of_darkness.png""]",[],[],0,[],"[[""RANGE_BOOM"", 0, ""SE_MON_Out_Dragon_01.ogg""]]",[],0
100302,Baptism of emptiness,허무의 세례,0,0,1,"[3, 9, 6]",5,4,3,ATK_1,BF,BF,"[[4,""BF""]]",[],[],0,0,0,0,[],[],[],"[[0, 16, 4, 100, 3]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 400, ""SE_MON_Out_Dragon_02.ogg""]]",[],0
100303,Void Breath,공허 브레스,0,0,1,"[3, 0, 7]",5,6,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.6]]",[],0,0,0,0,[],[],"[[89, 0, 100, 100]]",[],0,0,"[6, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_breath_of_emptiness.peft"", ""eft_skill_breath_of_emptiness.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_emptiness_fire.peft"", ""eft_skill_breath_of_emptiness_fire.png""]",[],0,[],"[[""WIDE_START"", 200, ""SE_MON_Out_Dragon_03.ogg""]]",[],0
100401,To Swipes,할퀴기,0,0,1,"[1, 7, 2]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]",[],0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 3, 1, 100]","[1.5, 1, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 0, ""SE_MON_COM_Claw.ogg""]]",[],0
100402,Clang (passive),연타(패시브),0,0,1,"[0, 6, 6]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,68,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
100501,Holy Nova,홀리 노바,1,0,1,"[6, 4, 0]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.20]]",[],0,0,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 1, 1, 50, 1]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_water.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100502,Holy Nova,홀리 노바,1,0,1,"[6, 5, 0]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.20]]",[],0,0,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 1, 1, 50, 1]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_fire.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100503,Holy Nova,홀리 노바,1,0,1,"[6, 6, 0]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.20]]",[],0,0,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 1, 1, 50, 1]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_wind.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100504,Holy Nova,홀리 노바,1,0,1,"[6, 7, 0]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.20]]",[],0,0,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 1, 1, 50, 1]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_light.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100505,Holy Nova,홀리 노바,1,0,1,"[6, 8, 0]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.20]]",[],0,0,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 1, 1, 50, 1]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_dark.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100513,Suicide (passive),자폭(패시브),0,0,1,"[3, 2, 1]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,62,0,[],[],[],[],0,0,[],[],[],[],0,"[1, 0.5, 1, 0, ""btl_eft_explosion.peft"", ""btl_eft_explosion.png""]","[[""DAMAGE_BOOM"", 500, ""SE_MON_Inferno_Dark_Skill_03.ogg""]]",[],0
100514,Band of Angels (passive),천사의 고리(패시브),0,0,1,"[6, 9, 0]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,54,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
100515,Caprice (passive),변덕(패시브),0,0,1,"[0, 9, 6]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,55,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
100521,Orientales,앙탈,0,0,1,"[6, 1, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 9.0]]",[],0,0,0,0,[],[],[],"[[0, 20, 1, 50, 2]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_water.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100522,Orientales,앙탈,0,0,1,"[6, 1, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 9.0]]",[],0,0,0,0,[],[],[],"[[0, 20, 1, 50, 2]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_fire.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100523,Orientales,앙탈,0,0,1,"[6, 1, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 9.0]]",[],0,0,0,0,[],[],[],"[[0, 20, 1, 50, 2]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_wind.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100524,Orientales,앙탈,0,0,1,"[6, 1, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 9.0]]",[],0,0,0,0,[],[],[],"[[0, 20, 1, 50, 2]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_light.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100525,Orientales,앙탈,0,0,1,"[6, 1, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 9.0]]",[],0,0,0,0,[],[],[],"[[0, 20, 1, 50, 2]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_dark.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100526,Haengpae,행패,0,0,1,"[6, 2, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 50, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_water.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100527,Haengpae,행패,0,0,1,"[6, 2, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 50, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_fire.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100528,Haengpae,행패,0,0,1,"[6, 2, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 50, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_wind.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100529,Haengpae,행패,0,0,1,"[6, 2, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 50, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_light.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100530,Haengpae,행패,0,0,1,"[6, 2, 1]",5,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 1, 50, 3]]",0,0,"[1, 0, 0, 0, 0, 0, 0]","[1.3, 1, 0, 1, ""eft_skill_angelring_boss.peft"", ""eft_skill_angelring_boss_dark.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Boss_AngelMon_Start_01.ogg""], [""RANGE_START"", 2200, ""SE_MON_Elemental_Wind_Skill_03.ogg""]]",[],0
100531,charge,돌격,0,0,1,"[6, 3, 1]",4,-1,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],[],0,1,[],[],[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Boss_AngelMon_C_01.ogg""]]",[],0
100532,charge,돌격,0,0,1,"[6, 3, 1]",4,-1,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],[],0,1,[],[],[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Boss_AngelMon_C_01.ogg""]]",[],0
100533,charge,돌격,0,0,1,"[6, 3, 1]",4,-1,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],[],0,1,[],[],[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Boss_AngelMon_C_01.ogg""]]",[],0
100534,charge,돌격,0,0,1,"[6, 3, 1]",4,-1,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],[],0,1,[],[],[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Boss_AngelMon_C_01.ogg""]]",[],0
100535,charge,돌격,0,0,1,"[6, 3, 1]",4,-1,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],[],0,1,[],[],[],[],0,[],"[[""MELEE_DASH"", 200, ""SE_MON_Boss_AngelMon_C_01.ogg""]]",[],0
100601,guillotine,기요틴,0,0,1,"[7, 5, 8]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.2]]",[],0,1,0,0,[],[],"[[41, 1, 100, 1]]","[[0, 7, 1, 100, 3], [0, 4, 1, 100, 3]]",0,0,"[0, 0, 3, 3, 2, 1, 1000]","[0.87, 1, 0, 1, ""eft_skill_guilotine.peft"", ""eft_skill_guilotine.png""]",[],[],0,[],"[[""RANGE_START"", 300, ""SE_MON_Boss_TOP_01.ogg""], [""RANGE_START"", 1800, ""SE_MON_Boss_TOP_A_01.ogg""]]",[],0
100602,Genocide,제노사이드,0,0,1,"[7, 6, 8]",5,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],"[[0, 3, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[0.87, 1, 0, 1, ""eft_skill_genocide.peft"", ""eft_skill_genocide.png""]",[],[],0,[],"[[""WIDE_START"", 600, ""SE_MON_Boss_TOP_01.ogg""], [""WIDE_START"", 2400, ""SE_MON_Boss_TOP_B_01.ogg""]]",[],0
100603,Peyital Flame (passive),페이탈 플레임(패시브),0,0,1,"[7, 7, 8]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]","[[""ATK"", ""*"", 0.5]]",[],0,0,10301,0,[],[],[],[],0,0,[],[],[],[],1,"[1, 1, 0, 1, ""eft_skill_fatal_flame.peft"", ""eft_skill_fatal_flame.png""]","[[""DAMAGE_BOOM"", 0, ""SE_MON_Boss_TOP_C_01.ogg""]]",[],0
100701,Deadly ppumgi,맹독 뿜기,0,0,1,"[8, 9, 9]",5,-1,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 0, 100, 3]]",0,0,"[0, 0, 3, 3, 2, 1, 800]","[1.2, 1, 0, 1, ""eft_skill_deadly_venom.peft"", ""eft_skill_deadly_venom.png""]",[],[],0,[],"[[""RANGE_START"", 8000, ""SE_MON_Pdragon_Skill_01.ogg""]]",[],0
100702,The breath of a curse,저주의 숨결,0,0,1,"[9, 0, 0]",5,2,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""TARGET_TOT_HP"", ""*"", 0.50]]",[],0,0,0,0,[],[],[],[],0,1,"[6, 0, 0, 0, 0, 0, 1200]","[1.0, 1, 0, 1,  ""eft_skill_breath_of_curse.peft"", ""eft_skill_breath_of_curse.png""]","[1, 1, 0, 0, ""eft_skill_breath_of_curse_fire.peft"", ""eft_skill_breath_of_curse_fire.png""]",[],0,[],"[[""RANGE_START"", 400, ""SE_MON_Pdragon_01.ogg""], [""RANGE_START"", 1400, ""SE_MON_Pdragon_Skill_02.ogg""]]",[],0
100703,Balak (passive),발악(패시브),0,0,1,"[9, 1, 0]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,0,10401,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
100801,Beam spread,확산 빔,0,0,1,"[9, 2, 0]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,1,"[6, 0, 0, 0, 0, 0, 1400]","[1.0, 1, 0, 1,  ""eft_skill_spread_beam.peft"", ""eft_skill_spread_beam.png""]","[1, 1, 0, 1,  ""eft_skill_spread_beam_atk.peft"", ""eft_skill_spread_beam.png""]",[],0,[],"[[""RANGE_START"", 600, ""SE_MON_GatekeeperRobot_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_GatekeeperRobot_Skill_01.ogg""]]",[],0
100802,Plasma Cannon,플라즈마 캐논,0,0,1,"[9, 3, 0]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]",[],0,0,0,0,[],[],"[[2, 0, 100, -25]]",[],0,1,"[6, 0, 0, 0, 0, 0, 2200]","[1.0, 1, 0, 1,  ""eft_skill_plasma_cannon.peft"", ""eft_skill_plasma_cannon.png""]",[],[],0,[],"[[""RANGE_START"", 900, ""SE_MON_GatekeeperRobot_02.ogg""], [""RANGE_START"", 3300, ""SE_MON_GatekeeperRobot_Skill_02.ogg""]]",[],0
100803,Compression beam,압축 빔,0,0,1,"[9, 4, 0]",4,4,2,ATK_3,HD,HD,"[[4,""HD""]]","[[""ATK"", ""*"", 4.0]]",[],0,0,0,0,[],[],[],"[[0, 6, 0, 100, 1]]",0,1,"[0, 0, 3, 3, 2, 1, 1700]",[],[],[],4,"[1, 1, 0, 0, ""eft_skill_compression_beam.peft"", ""eft_skill_compression_beam.png""]","[[""RANGE_START"", 900, ""SE_MON_GatekeeperRobot_02.ogg""], [""RANGE_START"", 3300, ""SE_MON_GatekeeperRobot_Skill_03.ogg""]]",[],0
100901,Mental collapse,정신 붕괴,0,0,1,"[10, 9, 7]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.5]]",[],0,1,0,0,[],[],"[[13, 0, 100, 1]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1000]","[0.87, 1, 0, 1, ""eft_skill_mental_collapse.peft"", ""eft_skill_mental_collapse.png""]",[],[],0,[],"[[""RANGE_START"", 300, ""SE_MON_Boss_Lilith_01.ogg""], [""RANGE_START"", 1500, ""SE_MON_Boss_Lilith_01_01.ogg""]]",[],0
100902,Paranoid,피해 망상,0,0,1,"[10, 0, 8]",5,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5], [""+""], [""ABSORPTION_TOT_CNT"", ""*"", 1000.0]]",[],0,0,0,0,[],[],[],"[[0, 3, 1, 100, 3]]",0,0,"[6, 0, 0, 0, 0, 0, 0]","[0.87, 1, 0, 1, ""eft_skill_paranoia_motion.peft"", ""eft_skill_paranoia.png""]","[1.0, 1, 0, 1, ""eft_skill_paranoia_atk.peft"", ""eft_skill_paranoia.png""]",[],0,[],"[[""RANGE_START"", 300, ""SE_MON_Boss_Lilith_02.ogg""], [""RANGE_START"", 3000, ""SE_MON_Boss_Lilith_01_02.ogg""]]",[],0
