unit master id,unit name,unit name,group id,discussion id,awaken unit id,awaken materials,attribute,collection view,style type,base class,max class,rankup,boss,summoned level,max level,base con,base atk,base def,resistance,accuracy,base speed,critical rate,critical damage,base skill,leader skill,awaken type,awaken skill,collision,roaming standby,height,animate data,attack data,dat name,texture attrib,blend alpha,cullface,scale,view scale,shadow,eft scale,center bone,head offset,thumbnail,add mesh,default effect,passive effect,rare class,rare effect,move,buff immunity,melee dist,select offset,battle effect
19903,Assassin (wind),암살자(바람),19900,19900,19913,"[[13003,10], [12003,20], [13006,5], [12006,15]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,53,61,51,15,0,101,15,50,"[10703, 10708, 10713]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin.dat""]",[],0,1,100,110,50,100,1,0,"[36,2,1]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_wind.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_water.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_shadow_attack_dash.peft"", ""eft_skill_shadow_attack.png""]]]"
19904,Assassin (light),암살자(빛),19900,19900,19914,"[[13004,10], [12004,20], [13006,5], [12006,15]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,52,68,45,15,0,101,15,50,"[10704, 10709, 10714]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 2], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin.dat""]",[],0,1,100,110,50,100,1,0,"[36,3,1]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_light.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_light.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_reaper_of_silence_dash.peft"", ""eft_skill_reaper_of_silence.png""]]]"
19905,Assassin (dark),암살자(어둠),19900,19900,19915,"[[13005,10], [12005,20], [13006,5], [12006,15]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,55,67,43,15,0,101,15,50,"[10705, 10710, 10715]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin.dat""]",[],0,1,100,110,50,100,1,0,"[36,4,1]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_dark.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_water.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_endless_death_dash.peft"", ""eft_skill_endless_death.png""]]]"
19911,Assassin (water),암살자(물),19900,19900,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,64,72,44,15,25,102,15,50,"[10701, 10706, 10711]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin_hr.dat""]",[],0,1,100,110,50,100,1,0,"[36,0,2]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_assassin_aura.peft"", ""unit_eft_dft_traver_water.png""]], [67, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_l_dagger.peft"", ""unit_eft_dft_traver_water.png""]],  [69, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_r_dagger.peft"", ""unit_eft_dft_traver_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_water.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_water.png""]]]"
19912,Assassin (Bull),암살자(불),19900,19900,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,54,73,53,15,0,117,15,50,"[10702, 10707, 10712]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin_hr.dat""]",[],0,1,100,110,50,100,1,0,"[36,1,2]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_assassin_aura.peft"", ""unit_eft_dft_traver_fire.png""]], [67, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_l_dagger.peft"", ""unit_eft_dft_traver_fire.png""]],  [69, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_r_dagger.peft"", ""unit_eft_dft_traver_fire.png""]]]",[],6,"[[3002, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_fire.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_fire.png""]]]"
19913,Assassin (wind),암살자(바람),19900,19900,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,57,68,55,40,0,102,15,50,"[10703, 10708, 10713]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin_hr.dat""]",[],0,1,100,110,50,100,1,0,"[36,2,2]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_assassin_aura.peft"", ""unit_eft_dft_traver_wind.png""]], [67, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_l_dagger.peft"", ""unit_eft_dft_traver_wind.png""]],  [69, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_r_dagger.peft"", ""unit_eft_dft_traver_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_wind.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_water.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_shadow_attack_dash.peft"", ""eft_skill_shadow_attack.png""]]]"
19914,Assassin (light),암살자(빛),19900,19900,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,56,77,47,15,25,102,15,50,"[10704, 10709, 10714]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 2], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 7]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin_hr.dat""]",[],0,1,100,110,50,100,1,0,"[36,3,2]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_assassin_aura.peft"", ""unit_eft_dft_traver_light.png""]], [67, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_l_dagger.peft"", ""unit_eft_dft_traver_light.png""]],  [69, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_r_dagger.peft"", ""unit_eft_dft_traver_light.png""]]]",[],6,"[[3004, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_light.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_light.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_reaper_of_silence_dash.peft"", ""eft_skill_reaper_of_silence.png""]]]"
19915,Assassin (dark),암살자(어둠),19900,19900,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,57,75,48,15,0,102,30,50,"[10705, 10710, 10715]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""ATK_3"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6], [""DASH_1"", 7], [""DASH_2"", 8], [""DASH_3"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""ATK_3"", 1, 0, ""DASH_3""], [""BUFF"", 2, 0]]","[""unit_mdl_assassin_hr.dat""]",[],0,1,100,110,50,100,1,0,"[36,4,2]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_assassin_aura.peft"", ""unit_eft_dft_traver_dark.png""]], [67, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_l_dagger.peft"", ""unit_eft_dft_traver_dark.png""]],  [69, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_assassin_r_dagger.peft"", ""unit_eft_dft_traver_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, 0.2344, 1.3398, 14.3813]], [""DASH_3"", [-0.0224, 0.2344, 1.3398, 14.3813]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_expose_weakpoint_dash.peft"", ""eft_skill_expose_weakpoint_wind.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_dance_of_tarantula_dash.peft"", ""eft_skill_dance_of_tarantula_water.png""]], [""DASH_3"", [1, 1, 0, 1, ""eft_skill_endless_death_dash.peft"", ""eft_skill_endless_death.png""]]]"
20001,Stone Neo Fighter (water),네오스톤 파이터(물),20000,20000,20011,"[[13001,10], [12001,20], [13006,5], [12006,15]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,62,59,44,15,0,106,15,50,"[10801, 10806, 10811]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver.dat""]",[],0,1,100,110,70,100,1,0,"[35,0,4]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20002,Stone Neo Fighter (Fire),네오스톤 파이터(불),20000,20000,20012,"[[13002,10], [12002,20], [13006,5], [12006,15]]",2,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,52,57,56,15,0,106,15,50,"[10802, 10807, 10812]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver.dat""]",[],0,1,100,110,70,100,1,0,"[35,1,4]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20003,Stone Neo Fighter (wind),네오스톤 파이터(바람),20000,20000,20013,"[[13003,10], [12003,20], [13006,5], [12006,15]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,50,64,51,15,0,106,15,50,"[10803, 10808, 10813]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver.dat""]",[],0,1,100,110,70,100,1,0,"[35,2,4]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20004,Stone Neo Fighter (light),네오스톤 파이터(빛),20000,20000,20014,"[[13004,10], [12004,20], [13006,5], [12006,15]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,55,63,47,15,0,106,15,50,"[10804, 10809, 10814]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver.dat""]",[],0,1,100,110,70,100,1,0,"[35,3,4]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20005,Stone Neo Fighter (dark),네오스톤 파이터(어둠),20000,20000,20015,"[[13005,10], [12005,20], [13006,5], [12006,15]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,49,55,61,15,0,106,15,50,"[10805, 10810, 10815]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver.dat""]",[],0,1,100,110,70,100,1,0,"[35,4,4]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20011,Stone Neo Fighter (water),네오스톤 파이터(물),20000,20000,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,63,67,50,15,0,107,15,50,"[10801, 10806, 10811]","[18002, 2, 0, 2, 0.33]",3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver_hr.dat""]",[],0,1,100,110,70,100,1,0,"[36,0,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_traver_aura.peft"", ""unit_eft_dft_traver_water.png""]], [47, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_traver_dagger.peft"", ""unit_eft_dft_traver_water.png""]]]",[],6,"[[3001, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20012,Stone Neo Fighter (Fire),네오스톤 파이터(불),20000,20000,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,54,66,60,15,0,107,15,50,"[10802, 10807, 10812]","[17003, 1, 0, 2, 0.33]",3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver_hr.dat""]",[],0,1,100,110,70,100,1,0,"[36,1,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_traver_aura.peft"", ""unit_eft_dft_traver_fire.png""]], [47, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_traver_dagger.peft"", ""unit_eft_dft_traver_fire.png""]]]",[],6,"[[3002, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20013,Stone Neo Fighter (wind),네오스톤 파이터(바람),20000,20000,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,59,66,55,15,0,107,15,50,"[10803, 10808, 10813]","[27002, 5, 0, 2, 0.33]",3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver_hr.dat""]",[],0,1,100,110,70,100,1,0,"[36,2,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_traver_aura.peft"", ""unit_eft_dft_traver_wind.png""]], [47, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_traver_dagger.peft"", ""unit_eft_dft_traver_wind.png""]]]",[],6,"[[3003, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20014,Stone Neo Fighter (light),네오스톤 파이터(빛),20000,20000,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,60,71,49,15,0,107,15,50,"[10804, 10809, 10814]","[25002, 0, 0, 2, 0.25]",3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver_hr.dat""]",[],0,1,100,110,70,100,1,0,"[36,3,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_traver_aura.peft"", ""unit_eft_dft_traver_light.png""]], [47, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_traver_dagger.peft"", ""unit_eft_dft_traver_light.png""]]]",[],6,"[[3004, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20015,Stone Neo Fighter (dark),네오스톤 파이터(어둠),20000,20000,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,5,6,1,0,1,40,58,64,58,15,0,107,15,50,"[10805, 10810, 10815]","[25002, 0, 0, 2, 0.25]",3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_traver_hr.dat""]",[],0,1,100,110,70,100,1,0,"[36,4,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_traver_aura.peft"", ""unit_eft_dft_traver_dark.png""]], [47, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_traver_dagger.peft"", ""unit_eft_dft_traver_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]], [""DASH_2"", [-0.0224, -0.3503, 1.1878, 2.1303, 6.0430, 11.1857, 13.9524]]]",[],0,"[0,0,0]",[]
20101,Stone Neo agent (water),네오스톤 에이전트(물),20100,20100,20111,"[[13001,12], [12001,15], [13006,7], [12006,15]]",1,"[0, 1, 1, 1, 1, 1, 1]",4,4,6,1,0,1,40,56,49,60,15,0,103,15,50,"[10901, 10906, 10911]",[],3,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6],  [""DASH_1"", 7], [""DASH_2"", 8]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_2""], [""BUFF"", 2, 0]]","[""unit_mdl_silvia.dat""]",[],0,1,100,120,40,100,0,0,"[37,0,0]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.0070, 0.0518, 0.6240, 1.3361, 2.0540, 2.7765, 3.5025, 4.2311, 4.9612, 5.6915, 6.4212, 7.1490, 7.8739, 8.5949, 9.3108, 10.0206, 10.7232, 11.4174, 12.1024, 12.7166, 13.2370, 13.7199, 14.2215]], [""DASH_2"", [0.0070, 0.2079, 0.4925, 1.0207, 1.6482, 2.2584, 2.8708, 3.4851, 4.1008, 4.7174, 5.3343, 5.9513, 6.5677, 7.1831, 7.7971, 8.4092, 9.0190, 9.6258, 10.1872, 10.7276, 11.3140, 11.9059, 12.4426, 12.8430, 13.1722, 13.5508, 13.8287, 13.9549, 14.0506, 14.1258, 14.1909, 14.2560, 14.3313]]]",[],0,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""eft_skill_preemptive_attack_dash.peft"", ""eft_skill_preemptive_attack_water.png""]], [""DASH_2"", [1, 1, 0, 1, ""eft_skill_slashing_spell_dash.peft"", ""eft_skill_slashing_spell_water.png""]]]"
